txn_id_a,txn_id_b
3081357,3082327
3082327,3082391
3082391,3082491
3082491,3082498
3082498,3082614
3082614,3082834
3082834,3083027
3083027,3083265
3083265,3083268
3083268,3083345
3083345,3083392
3083392,3083395
3083395,3083571
3083571,3083588
3083588,3083672
3083672,3083684
3083684,3083700
3083700,3083763
3083763,3083913
3083913,3084239
3084239,3084349
3084349,3084491
3084491,3084539
3084539,3084577
3084577,3085022
3085022,3085048
3085048,3085094
3085094,3085258
3085258,3085431
3085431,3085666
3085666,3085749
3085749,3085806
3085806,3085985
3085985,3086284
3086284,3086299
3086299,3086617
3086617,3087169
3087169,3087185
3087185,3087518
3087518,3087545
3087545,3088223
3088223,3088825
3088825,3089021
3089021,3089022
3089022,3089169
3089169,3089275
3089275,3089911
3089911,3090452
3090452,3090698
3090698,3091721
3091721,3091737
3091737,3091877
3091877,3092124
3092124,3092170
3092170,3093281
3093281,3093510
3093510,3093819
3093819,3095075
3095075,3095085
3095085,3095756
3095756,3095887
3095887,3096352
3096352,3096376
3096376,3096784
3096784,3096792
3096792,3097378
3097378,3097539
3097539,3097556
3097556,3098141
3098141,3098223
3098223,3098787
3098787,3099171
3099171,3099416
3099416,3099484
3099484,3099554
3099554,3099670
3099670,3100029
3100029,3100334
3100334,3100470
3100470,3100734
3100734,3100790
3100790,3100947
3100947,3100970
3100970,3101147
3101147,3101374
3101374,3101416
3101416,3101427
3101427,3102136
3102136,3103197
3103197,3103990
3103990,3104002
3104002,3104528
3104528,3104741
3104741,3105387
3105387,3106099
3106099,3106773
3106773,3106828
3106828,3107801
3107801,3108757
3108757,3108862
3108862,3108925
3108925,3109386
3109386,3109716
3109716,3110077
3110077,3110519
3110519,3110816
3110816,3110869
3110869,3111008
3111008,3111121
3111121,3111254
3111254,3111644
3111644,3112144
3112144,3112930
3112930,3113161
3113161,3113234
3113234,3113486
3113486,3113528
3113528,3114398
3114398,3114403
3114403,3114438
3114438,3114498
3114498,3115381
3115381,3116214
3116214,3116237
3116237,3117264
3117264,3118732
3118732,3118740
3118740,3119297
3119297,3119310
3119310,3120307
3120307,3121251
3121251,3121273
3121273,3121366
3121366,3121682
3121682,3121718
3121718,3122072
3122072,3122252
3122252,3122965
3122965,3123100
3123100,3124355
3124355,3124412
3124412,3124491
3124491,3124715
3124715,3124776
3124776,3124889
3124889,3124936
3124936,3125108
3125108,3125135
3125135,3125388
3125388,3125499
3125499,3125831
3125831,3125836
3125836,3126239
3126239,3126914
3126914,3127124
3127124,3127244
3127244,3127391
3127391,3127679
3127679,3128850
3128850,3129524
3129524,3129988
3129988,3130340
3130340,3130442
3130442,3130726
3130726,3130935
3130935,3131367
3131367,3132529
3132529,3132640
3132640,3132706
3132706,3132782
3132782,3132841
3132841,3132990
3132990,3133168
3133168,3133356
3133356,3133439
3133439,3133472
3133472,3133850
3133850,3134003
3134003,3134108
3134108,3134151
3134151,3135094
3135094,3135545
3135545,3135708
3135708,3135749
3135749,3135863
3135863,3135910
3135910,3136761
3136761,3136851
3136851,3136959
3136959,3137365
3137365,3137410
3137410,3137618
3137618,3137722
3137722,3137996
3137996,3138142
3138142,3138192
3138192,3138370
3138370,3138504
3138504,3139678
3139678,3139691
3139691,3139887
3139887,3139890
3139890,3139934
3139934,3139945
3139945,3140042
3140042,3140063
3140063,3140540
3140540,3140714
3140714,3140802
3140802,3141138
3141138,3141459
3141459,3141695
3141695,3141801
3141801,3141811
3141811,3142121
3142121,3142755
3142755,3143266
3143266,3143458
3143458,3144100
3144100,3144494
3144494,3145054
3145054,3145074
3145074,3145198
3145198,3145255
3145255,3145340
3145340,3145368
3145368,3146230
3146230,3146281
3146281,3146284
3146284,3146665
3146665,3146989
3146989,3147389
3147389,3147506
3147506,3147557
3147557,3147656
3147656,3147666
3147666,3147698
3147698,3147869
3147869,3147927
3147927,3147957
3147957,3148065
3148065,3148317
3148317,3148453
3148453,3148817
3148817,3148842
3148842,3148848
3148848,3149269
3149269,3149401
3149401,3149603
3149603,3149651
3149651,3149659
3149659,3149829
3149829,3149909
3149909,3149959
3149959,3150124
3150124,3150580
3150580,3150702
3150702,3151471
3151471,3152197
3152197,3152239
3152239,3152496
3152496,3152591
3152591,3153122
3153122,3153123
3153123,3153172
3153172,3153214
3153214,3153364
3153364,3153741
3153741,3153920
3153920,3154408
3154408,3154602
3154602,3154965
3154965,3155101
3155101,3155278
3155278,3156082
3156082,3157026
3157026,3157045
3157045,3157342
3157342,3157496
3157496,3157716
3157716,3157772
3157772,3158005
3158005,3158011
3158011,3158016
3158016,3158080
3158080,3158361
3158361,3158393
3158393,3158410
3158410,3158555
3158555,3158683
3158683,3158823
3158823,3159149
3159149,3159174
3159174,3159272
3159272,3160394
3160394,3160437
3160437,3160444
3160444,3160606
3160606,3160677
3160677,3160725
3160725,3160997
3160997,3161237
3161237,3161378
3161378,3161414
3161414,3161594
3161594,3162161
3162161,3162430
3162430,3162702
3162702,3162715
3162715,3163191
3163191,3163286
3163286,3163596
3163596,3163886
3163886,3163988
3163988,3164240
3164240,3164586
3164586,3164624
3164624,3165246
3165246,3165837
3165837,3165919
3165919,3165990
3165990,3166064
3166064,3166230
3166230,3166356
3166356,3166360
3166360,3166465
3166465,3166679
3166679,3166910
3166910,3167011
3167011,3167142
3167142,3167235
3167235,3167400
3167400,3167499
3167499,3167765
3167765,3167773
3167773,3167917
3167917,3168049
3168049,3168117
3168117,3168151
3168151,3168217
3168217,3168265
3168265,3168280
3168280,3168305
3168305,3168321
3168321,3168567
3168567,3169012
3169012,3169227
3169227,3169428
3169428,3169683
3169683,3169724
3169724,3169987
3169987,3170712
3170712,3170764
3170764,3170794
3170794,3170831
3170831,3170859
3170859,3170877
3170877,3171084
3171084,3171099
3171099,3171283
3171283,3171614
3171614,3171664
3171664,3171692
3171692,3172185
3172185,3172316
3172316,3172749
3172749,3173585
3173585,3173600
3173600,3174624
3174624,3174970
3174970,3175325
3175325,3175373
3175373,3176033
3176033,3176068
3176068,3176117
3176117,3176136
3176136,3176150
3176150,3176316
3176316,3176336
3176336,3176362
3176362,3176483
3176483,3176736
3176736,3176783
3176783,3176910
3176910,3176911
3176911,3176937
3176937,3176966
3176966,3177192
3177192,3177196
3177196,3177454
3177454,3178222
3178222,3178274
3178274,3178664
3178664,3178888
3178888,3178894
3178894,3179072
3179072,3179234
3179234,3179667
3179667,3179757
3179757,3180033
3180033,3180175
3180175,3180179
3180179,3180183
3180183,3180379
3180379,3180457
3180457,3181195
3181195,3181222
3181222,3181312
3181312,3181486
3181486,3181515
3181515,3181517
3181517,3181925
3181925,3182545
3182545,3183125
3183125,3183169
3183169,3183180
3183180,3183207
3183207,3183247
3183247,3183732
3183732,3183782
3183782,3184142
3184142,3184204
3184204,3184266
3184266,3184331
3184331,3185113
3185113,3185450
3185450,3185623
3185623,3185644
3185644,3185679
3185679,3185732
3185732,3185839
3185839,3185928
3185928,3186283
3186283,3186315
3186315,3186337
3186337,3186388
3186388,3186690
3186690,3186952
3186952,3187219
3187219,3187252
3187252,3187519
3187519,3187520
3187520,3187658
3187658,3187729
3187729,3187804
3187804,3187955
3187955,3187969
3187969,3188016
3188016,3188061
3188061,3188256
3188256,3188407
3188407,3188798
3188798,3188885
3188885,3188925
3188925,3189010
3189010,3189156
3189156,3189182
3189182,3189369
3189369,3189676
3189676,3189905
3189905,3190052
3190052,3190065
3190065,3190132
3190132,3190243
3190243,3190498
3190498,3190615
3190615,3191425
3191425,3191571
3191571,3191660
3191660,3191672
3191672,3191703
3191703,3191798
3191798,3191900
3191900,3191948
3191948,3192044
3192044,3192119
3192119,3192141
3192141,3192159
3192159,3192280
3192280,3192622
3192622,3192812
3192812,3192834
3192834,3193869
3193869,3194107
3194107,3194219
3194219,3194233
3194233,3194735
3194735,3195099
3195099,3195231
3195231,3195322
3195322,3195762
3195762,3196247
3196247,3196472
3196472,3196647
3196647,3197036
3197036,3197067
3197067,3197818
3197818,3198083
3198083,3198151
3198151,3198379
3198379,3198801
3198801,3198862
3198862,3198952
3198952,3199124
3199124,3199129
3199129,3199242
3199242,3199249
3199249,3199409
3199409,3199473
3199473,3199486
3199486,3199500
3199500,3199580
3199580,3199687
3199687,3199765
3199765,3199953
3199953,3200111
3200111,3200635
3200635,3201021
3201021,3201030
3201030,3201149
3201149,3201252
3201252,3201298
3201298,3201791
3201791,3202254
3202254,3202458
3202458,3202668
3202668,3203134
3203134,3203212
3203212,3203742
3203742,3203793
3203793,3204036
3204036,3204085
3204085,3204252
3204252,3204440
3204440,3204530
3204530,3204682
3204682,3204985
3204985,3204996
3204996,3205004
3205004,3205517
3205517,3205570
3205570,3205600
3205600,3206300
3206300,3206333
3206333,3206700
3206700,3207727
3207727,3207728
3207728,3207821
3207821,3207876
3207876,3208153
3208153,3208421
3208421,3208720
3208720,3208868
3208868,3208913
3208913,3209072
3209072,3209193
3209193,3209286
3209286,3209447
3209447,3209524
3209524,3209546
3209546,3209622
3209622,3209649
3209649,3209809
3209809,3209834
3209834,3210123
3210123,3210179
3210179,3210705
3210705,3210760
3210760,3210779
3210779,3210967
3210967,3210989
3210989,3211157
3211157,3211219
3211219,3211262
3211262,3211468
3211468,3211544
3211544,3211806
3211806,3211954
3211954,3212009
3212009,3212219
3212219,3212233
3212233,3212300
3212300,3212301
3212301,3212499
3212499,3213037
3213037,3213316
3213316,3213378
3213378,3213924
3213924,3213949
3213949,3213984
3213984,3214031
3214031,3214087
3214087,3214147
3214147,3214150
3214150,3214220
3214220,3214254
3214254,3214289
3214289,3214590
3214590,3214763
3214763,3214797
3214797,3214864
3214864,3214867
3214867,3214912
3214912,3214975
3214975,3215324
3215324,3215591
3215591,3215660
3215660,3215945
3215945,3217044
3217044,3217067
3217067,3217121
3217121,3217131
3217131,3217134
3217134,3217165
3217165,3217171
3217171,3217189
3217189,3217194
3217194,3217197
3217197,3217563
3217563,3217746
3217746,3218224
3218224,3218233
3218233,3218255
3218255,3218477
3218477,3218568
3218568,3218681
3218681,3218919
3218919,3218931
3218931,3219013
3219013,3219235
3219235,3219242
3219242,3219252
3219252,3219324
3219324,3219393
3219393,3219486
3219486,3219590
3219590,3219658
3219658,3219719
3219719,3219874
3219874,3219887
3219887,3220092
3220092,3220241
3220241,3220254
3220254,3220289
3220289,3220763
3220763,3221077
3221077,3221171
3221171,3221177
3221177,3221182
3221182,3221221
3221221,3221265
3221265,3221659
3221659,3222103
3222103,3222178
3222178,3222308
3222308,3222480
3222480,3222535
3222535,3222544
3222544,3222783
3222783,3222899
3222899,3223117
3223117,3223153
3223153,3223697
3223697,3223999
3223999,3224200
3224200,3224666
3224666,3224918
3224918,3225008
3225008,3225253
3225253,3225262
3225262,3225469
3225469,3225788
3225788,3225884
3225884,3226052
3226052,3226146
3226146,3226383
3226383,3226765
3226765,3226801
3226801,3226893
3226893,3226926
3226926,3226928
3226928,3227034
3227034,3227190
3227190,3227505
3227505,3228088
3228088,3228263
3228263,3228278
3228278,3228391
3228391,3228483
3228483,3228512
3228512,3228570
3228570,3228683
3228683,3228709
3228709,3228741
3228741,3228808
3228808,3228986
3228986,3229324
3229324,3229501
3229501,3229535
3229535,3229790
3229790,3229950
3229950,3230107
3230107,3230293
3230293,3230307
3230307,3230365
3230365,3230389
3230389,3230437
3230437,3230513
3230513,3230517
3230517,3230633
3230633,3230636
3230636,3230726
3230726,3230737
3230737,3230992
3230992,3231203
3231203,3231521
3231521,3231832
3231832,3231980
3231980,3232074
3232074,3232075
3232075,3232098
3232098,3232127
3232127,3232135
3232135,3232297
3232297,3232429
3232429,3232463
3232463,3232625
3232625,3232709
3232709,3232872
3232872,3232923
3232923,3232970
3232970,3233112
3233112,3233264
3233264,3233265
3233265,3233369
3233369,3233422
3233422,3233452
3233452,3233579
3233579,3233734
3233734,3233744
3233744,3233957
3233957,3234789
3234789,3234972
3234972,3235163
3235163,3235555
3235555,3235690
3235690,3235870
3235870,3236117
3236117,3236265
3236265,3236425
3236425,3236508
3236508,3236572
3236572,3236635
3236635,3236687
3236687,3236705
3236705,3237004
3237004,3237145
3237145,3237240
3237240,3237268
3237268,3237317
3237317,3237481
3237481,3237514
3237514,3237713
3237713,3237724
3237724,3237737
3237737,3237789
3237789,3237793
3237793,3237847
3237847,3237868
3237868,3238049
3238049,3238242
3238242,3238276
3238276,3239038
3239038,3239063
3239063,3239098
3239098,3239222
3239222,3239314
3239314,3239767
3239767,3240278
3240278,3240722
3240722,3240990
3240990,3240998
3240998,3241024
3241024,3241028
3241028,3241050
3241050,3241113
3241113,3241234
3241234,3241274
3241274,3241278
3241278,3241373
3241373,3241485
3241485,3241606
3241606,3241781
3241781,3241977
3241977,3242062
3242062,3242070
3242070,3242245
3242245,3242256
3242256,3242437
3242437,3242852
3242852,3242909
3242909,3243004
3243004,3243017
3243017,3243848
3243848,3243853
3243853,3244235
3244235,3244472
3244472,3244592
3244592,3244634
3244634,3244652
3244652,3244661
3244661,3244699
3244699,3245256
3245256,3245341
3245341,3245611
3245611,3245629
3245629,3245630
3245630,3245704
3245704,3245780
3245780,3245792
3245792,3245879
3245879,3246063
3246063,3246084
3246084,3246172
3246172,3246406
3246406,3246916
3246916,3247179
3247179,3247298
3247298,3247341
3247341,3247342
3247342,3247374
3247374,3247526
3247526,3247572
3247572,3247677
3247677,3247814
3247814,3248349
3248349,3248496
3248496,3248500
3248500,3248754
3248754,3248783
3248783,3248961
3248961,3249840
3249840,3250044
3250044,3250222
3250222,3250282
3250282,3250502
3250502,3251571
3251571,3251751
3251751,3251811
3251811,3251852
3251852,3251991
3251991,3252126
3252126,3252190
3252190,3252204
3252204,3252210
3252210,3252282
3252282,3252296
3252296,3252326
3252326,3252687
3252687,3252757
3252757,3253004
3253004,3253081
3253081,3253259
3253259,3253261
3253261,3253272
3253272,3253399
3253399,3253419
3253419,3253445
3253445,3253474
3253474,3253483
3253483,3253557
3253557,3253696
3253696,3253745
3253745,3254336
3254336,3254607
3254607,3255121
3255121,3255319
3255319,3255412
3255412,3255643
3255643,3255692
3255692,3255750
3255750,3255762
3255762,3256268
3256268,3256279
3256279,3256363
3256363,3256715
3256715,3256819
3256819,3257496
3257496,3257575
3257575,3257891
3257891,3257964
3257964,3258115
3258115,3259101
3259101,3259449
3259449,3260244
3260244,3260267
3260267,3260286
3260286,3260305
3260305,3260337
3260337,3260442
3260442,3260462
3260462,3260468
3260468,3260475
3260475,3260509
3260509,3260876
3260876,3260896
3260896,3260902
3260902,3260952
3260952,3261355
3261355,3261401
3261401,3261425
3261425,3261624
3261624,3261882
3261882,3262197
3262197,3262504
3262504,3262511
3262511,3262741
3262741,3263233
3263233,3263450
3263450,3263618
3263618,3263933
3263933,3263956
3263956,3264124
3264124,3264336
3264336,3264466
3264466,3264541
3264541,3264788
3264788,3264830
3264830,3265141
3265141,3265189
3265189,3265193
3265193,3265333
3265333,3265431
3265431,3266209
3266209,3266227
3266227,3266236
3266236,3266321
3266321,3266468
3266468,3266558
3266558,3266731
3266731,3266978
3266978,3267074
3267074,3267260
3267260,3267342
3267342,3267508
3267508,3267756
3267756,3267868
3267868,3268137
3268137,3268152
3268152,3268218
3268218,3268222
3268222,3268232
3268232,3268569
3268569,3268651
3268651,3268912
3268912,3269264
3269264,3269784
3269784,3270014
3270014,3270033
3270033,3270040
3270040,3270119
3270119,3270390
3270390,3270511
3270511,3270588
3270588,3270627
3270627,3270726
3270726,3270880
3270880,3271614
3271614,3271712
3271712,3271745
3271745,3271914
3271914,3272008
3272008,3272054
3272054,3272067
3272067,3272091
3272091,3272093
3272093,3272113
3272113,3272379
3272379,3272439
3272439,3272567
3272567,3272680
3272680,3272700
3272700,3272929
3272929,3273092
3273092,3273532
3273532,3273584
3273584,3273885
3273885,3273925
3273925,3274293
3274293,3274338
3274338,3274349
3274349,3274409
3274409,3274646
3274646,3274706
3274706,3274721
3274721,3275944
3275944,3275968
3275968,3275983
3275983,3276163
3276163,3276542
3276542,3276596
3276596,3276719
3276719,3276725
3276725,3276812
3276812,3276981
3276981,3277444
3277444,3278372
3278372,3278484
3278484,3278838
3278838,3278868
3278868,3278880
3278880,3279041
3279041,3280082
3280082,3280498
3280498,3281021
3281021,3281072
3281072,3281087
3281087,3281208
3281208,3281262
3281262,3281440
3281440,3281451
3281451,3281936
3281936,3282275
3282275,3282502
3282502,3283214
3283214,3283442
3283442,3283515
3283515,3283677
3283677,3283682
3283682,3283815
3283815,3283818
3283818,3283836
3283836,3283848
3283848,3283855
3283855,3284017
3284017,3284223
3284223,3284305
3284305,3284467
3284467,3284504
3284504,3284787
3284787,3284807
3284807,3284873
3284873,3285257
3285257,3285261
3285261,3285651
3285651,3285898
3285898,3286022
3286022,3287213
3287213,3287280
3287280,3287329
3287329,3287535
3287535,3287536
3287536,3288167
3288167,3288526
3288526,3288817
3288817,3289238
3289238,3289346
3289346,3289377
3289377,3289378
3289378,3289411
3289411,3289432
3289432,3289484
3289484,3289659
3289659,3289667
3289667,3290006
3290006,3290010
