case_id,card_id
CC-4304,C01138-K2
CC-4305,C05670-K1
CC-4306,C03851-K2
CC-4307,C04125-K1
CC-4308,C09800-K1
CC-4309,C06224-K2
CC-4310,C01525-K2
CC-4311,C09259-K1
CC-4312,C04313-K1
CC-4313,C09238-K1
CC-4314,C08391-K2
CC-4315,C07927-K1
CC-4316,C05554-K1
CC-4317,C08234-K1
CC-4318,C12785-K2
CC-4319,C12258-K2
CC-4320,C03564-K1
CC-4321,C03773-K1
CC-4322,C02883-K2
CC-4323,C02266-K1
CC-4324,C03545-K1
CC-4325,C10568-K1
CC-4326,C06494-K2
CC-4327,C12987-K1
CC-4328,C06942-K2
CC-4329,C00842-K2
CC-4330,C09471-K2
CC-4331,C09363-K2
CC-4332,C04108-K2
CC-4333,C07741-K2
CC-4334,C04046-K2
CC-4335,C11136-K1
CC-4336,C13147-K1
CC-4337,C10957-K2
CC-4338,C10165-K1
CC-4339,C04571-K2
CC-4340,C11919-K2
CC-4341,C01377-K1
CC-4342,C02309-K2
CC-4343,C07981-K1
CC-4344,C05330-K2
CC-4345,C10507-K2
CC-4346,C03140-K1
CC-4347,C04172-K1
CC-4348,C11464-K2
CC-4349,C11031-K2
CC-4350,C12191-K1
CC-4351,C09246-K1
CC-4352,C01525-K2
CC-4353,C00916-K1
CC-4354,C13440-K2
CC-4355,C02231-K1
CC-4356,C07648-K2
CC-4357,C03575-K2
CC-4358,C09354-K1
CC-4359,C00999-K1
CC-4360,C00280-K2
CC-4361,C05957-K2
CC-4362,C05245-K2
CC-4363,C00889-K2
CC-4364,C07073-K1
CC-4365,C11041-K1
CC-4366,C00728-K2
CC-4367,C13036-K1
CC-4368,C10344-K2
CC-4369,C05664-K1
CC-4370,C00105-K1
CC-4371,C02782-K2
CC-4372,C12144-K2
CC-4373,C00792-K1
CC-4374,C07867-K2
CC-4375,C05290-K2
CC-4376,C06988-K1
CC-4377,C06962-K2
CC-4378,C01966-K1
CC-4379,C12166-K2
CC-4380,C01116-K2
CC-4381,C11890-K1
CC-4382,C07925-K1
CC-4383,C03778-K1
CC-4384,C04034-K2
CC-4385,C11906-K1
CC-4386,C04110-K1
CC-4387,C00750-K2
CC-4388,C06437-K1
CC-4389,C09007-K1
CC-4390,C00952-K1
CC-4391,C00773-K2
CC-4392,C08812-K1
CC-4393,C09141-K1
CC-4394,C06630-K2
CC-4395,C07898-K1
CC-4396,C01521-K2
CC-4397,C07602-K1
CC-4398,C08913-K2
CC-4399,C07360-K1
CC-4400,C11945-K2
CC-4401,C01188-K1
CC-4402,C12966-K1
CC-4403,C02545-K2
CC-4404,C01010-K1
CC-4405,C09359-K2
CC-4406,C08024-K1
CC-4407,C03341-K2
CC-4408,C06950-K1
CC-4409,C00942-K2
CC-4410,C11642-K1
CC-4411,C10127-K2
CC-4412,C03363-K2
CC-4413,C12386-K1
CC-4414,C03125-K2
CC-4415,C05996-K1
CC-4416,C08918-K2
CC-4417,C04965-K2
CC-4418,C04024-K2
CC-4419,C03095-K2
CC-4420,C09251-K1
CC-4421,C09804-K1
CC-4422,C11232-K1
CC-4423,C08915-K1
CC-4424,C06147-K2
CC-4425,C09742-K2
CC-4426,C02250-K2
CC-4427,C07390-K1
CC-4428,C11859-K1
CC-4429,C06026-K2
CC-4430,C12730-K1
CC-4431,C06224-K2
CC-4432,C09344-K1
CC-4433,C10350-K1
CC-4434,C11847-K2
CC-4435,C00073-K2
CC-4436,C02354-K2
CC-4437,C05670-K1
CC-4438,C06744-K2
CC-4439,C06279-K1
CC-4440,C10127-K2
CC-4441,C05192-K2
CC-4442,C10129-K1
CC-4443,C00678-K1
CC-4444,C09206-K2
CC-4445,C11889-K2
CC-4446,C03184-K1
CC-4447,C04125-K2
CC-4448,C08206-K2
CC-4449,C10553-K1
CC-4450,C06906-K1
CC-4451,C01935-K1
CC-4452,C01154-K1
CC-4453,C01119-K2
CC-4454,C03218-K2
CC-4455,C09933-K2
CC-4456,C03278-K2
CC-4457,C00978-K1
CC-4458,C09165-K2
CC-4459,C07185-K2
CC-4460,C13389-K1
CC-4461,C01333-K2
CC-4462,C00452-K2
CC-4463,C02513-K1
CC-4464,C01169-K1
CC-4465,C09858-K1
CC-4466,C04984-K2
CC-4467,C07646-K2
CC-4468,C02949-K1
CC-4469,C09241-K2
CC-4470,C03299-K2
CC-4471,C11709-K2
CC-4472,C00294-K2
CC-4473,C00881-K1
CC-4474,C07149-K2
CC-4475,C13191-K1
CC-4476,C04046-K2
CC-4477,C03019-K2
CC-4478,C01002-K1
CC-4479,C05031-K2
CC-4480,C11539-K2
CC-4481,C11852-K1
CC-4482,C02716-K2
CC-4483,C00648-K1
CC-4484,C06942-K2
CC-4485,C13171-K2
CC-4486,C01521-K2
CC-4487,C02131-K1
CC-4488,C11065-K1
CC-4489,C03363-K2
CC-4490,C01138-K2
CC-4491,C12028-K2
CC-4492,C07858-K2
CC-4493,C12144-K2
CC-4494,C01982-K2
CC-4495,C01909-K2
CC-4496,C09800-K2
CC-4497,C05381-K2
CC-4498,C04105-K2
CC-4499,C00329-K2
CC-4500,C09246-K1
CC-4501,C11923-K2
CC-4502,C01721-K2
CC-4503,C11847-K2
CC-4504,C10746-K1
CC-4505,C01618-K2
CC-4506,C02545-K2
CC-4507,C11031-K2
CC-4508,C07981-K1
CC-4509,C03427-K2
CC-4510,C13447-K1
CC-4511,C02320-K2
CC-4512,C03786-K1
CC-4513,C06403-K2
CC-4514,C03527-K1
CC-4515,C04034-K2
CC-4516,C09445-K1
CC-4517,C11464-K2
CC-4518,C01933-K2
CC-4519,C02147-K2
CC-4520,C09471-K2
CC-4521,C05704-K2
CC-4522,C08597-K2
CC-4523,C07741-K2
CC-4524,C07204-K1
CC-4525,C11461-K1
CC-4526,C03542-K1
CC-4527,C07212-K2
CC-4528,C05487-K1
CC-4529,C07119-K1
CC-4530,C13414-K1
CC-4531,C10364-K1
CC-4532,C04812-K1
CC-4533,C11509-K2
CC-4534,C07919-K2
CC-4535,C01040-K2
CC-4536,C03040-K2
CC-4537,C01525-K2
CC-4538,C09363-K2
CC-4539,C07270-K1
CC-4540,C11032-K2
CC-4541,C01109-K2
CC-4542,C02231-K1
CC-4543,C12797-K1
CC-4544,C08943-K2
CC-4545,C02342-K1
CC-4546,C00426-K2
CC-4547,C06744-K2
CC-4548,C09657-K2
CC-4549,C12991-K1
CC-4550,C07867-K2
CC-4551,C07628-K1
CC-4552,C04828-K2
CC-4553,C07531-K1
CC-4554,C11533-K2
CC-4555,C10837-K2
CC-4556,C06899-K1
CC-4557,C04655-K1
CC-4558,C01352-K1
CC-4559,C09149-K1
CC-4560,C04893-K1
CC-4561,C00999-K1
CC-4562,C03411-K2
CC-4563,C03385-K1
CC-4564,C01618-K2
CC-4565,C06130-K1
CC-4566,C08618-K1
CC-4567,C11000-K2
CC-4568,C00803-K1
CC-4569,C07840-K1
CC-4570,C02753-K1
CC-4571,C08635-K1
CC-4572,C13440-K2
CC-4573,C06464-K1
CC-4574,C04965-K2
CC-4575,C12983-K1
CC-4576,C04311-K1
CC-4577,C13167-K1
CC-4578,C07513-K1
CC-4579,C05029-K1
CC-4580,C10344-K2
CC-4581,C07196-K2
CC-4582,C05423-K1
CC-4583,C12961-K2
CC-4584,C12403-K1
CC-4585,C00235-K2
CC-4586,C01138-K2
CC-4587,C00728-K2
CC-4588,C09674-K1
CC-4589,C08391-K2
CC-4590,C12887-K1
CC-4591,C11670-K2
CC-4592,C03676-K2
CC-4593,C02705-K1
CC-4594,C00294-K2
CC-4595,C10320-K1
CC-4596,C11842-K1
CC-4597,C09933-K2
CC-4598,C12028-K2
CC-4599,C09354-K1
CC-4600,C02883-K2
CC-4601,C04889-K1
CC-4602,C12785-K2
CC-4603,C01155-K2
CC-4604,C02000-K2
CC-4605,C06855-K1
CC-4606,C09274-K1
CC-4607,C07212-K2
CC-4608,C02545-K2
CC-4609,C03047-K2
CC-4610,C09791-K1
CC-4611,C11783-K2
CC-4612,C01269-K1
CC-4613,C08840-K1
CC-4614,C12144-K2
CC-4615,C13036-K1
CC-4616,C09742-K2
CC-4617,C05411-K1
CC-4618,C05791-K2
CC-4619,C06026-K2
CC-4620,C11844-K2
CC-4621,C11595-K1
CC-4622,C03399-K1
CC-4623,C12885-K1
CC-4624,C07761-K1
CC-4625,C07646-K2
CC-4626,C11031-K2
CC-4627,C12966-K1
CC-4628,C03738-K2
CC-4629,C03575-K2
CC-4630,C10933-K1
CC-4631,C11543-K2
CC-4632,C06630-K2
CC-4633,C06224-K2
CC-4634,C01116-K2
CC-4635,C02949-K1
CC-4636,C09241-K2
CC-4637,C04196-K2
CC-4638,C05704-K2
CC-4639,C09939-K1
CC-4640,C11227-K2
CC-4641,C02231-K1
CC-4642,C03318-K1
CC-4643,C02445-K1
CC-4644,C11224-K1
CC-4645,C03066-K1
CC-4646,C02902-K2
CC-4647,C03676-K2
CC-4648,C00223-K1
CC-4649,C10559-K1
CC-4650,C06067-K2
CC-4651,C01982-K2
CC-4652,C04196-K2
CC-4653,C07711-K1
CC-4654,C09117-K1
CC-4655,C03125-K2
CC-4656,C08450-K2
CC-4657,C13364-K1
CC-4658,C02147-K2
CC-4659,C00783-K1
CC-4660,C11309-K1
CC-4661,C07855-K1
CC-4662,C00466-K1
CC-4663,C01154-K1
CC-4664,C06438-K1
CC-4665,C04285-K1
CC-4666,C09301-K2
CC-4667,C10955-K2
CC-4668,C11533-K2
CC-4669,C08391-K2
CC-4670,C09445-K1
CC-4671,C04984-K2
CC-4672,C08945-K2
CC-4673,C09823-K1
CC-4674,C03133-K1
CC-4675,C11143-K1
CC-4676,C00329-K2
CC-4677,C07659-K1
CC-4678,C06962-K2
CC-4679,C09216-K1
CC-4680,C01352-K1
CC-4681,C10900-K1
CC-4682,C01765-K1
CC-4683,C10507-K2
CC-4684,C04313-K1
CC-4685,C03213-K1
CC-4686,C05245-K2
CC-4687,C09279-K1
CC-4688,C05029-K1
CC-4689,C12987-K1
CC-4690,C00170-K1
CC-4691,C09246-K1
CC-4692,C07990-K1
CC-4693,C11919-K2
CC-4694,C00889-K2
CC-4695,C09251-K1
CC-4696,C08256-K2
CC-4697,C12923-K1
CC-4698,C06437-K1
CC-4699,C04709-K2
CC-4700,C06855-K1
CC-4701,C04889-K1
CC-4702,C09363-K2
CC-4703,C02809-K2
CC-4704,C07840-K1
CC-4705,C00557-K1
CC-4706,C07508-K2
CC-4707,C05307-K2
CC-4708,C07185-K2
CC-4709,C03851-K2
CC-4710,C05031-K2
CC-4711,C04812-K1
CC-4712,C13440-K2
CC-4713,C03019-K2
CC-4714,C04488-K1
CC-4715,C07185-K2
CC-4716,C06299-K1
CC-4717,C11444-K1
CC-4718,C09246-K1
CC-4719,C06130-K1
CC-4720,C13227-K1
CC-4721,C02354-K2
CC-4722,C10757-K2
CC-4723,C04965-K2
CC-4724,C12680-K1
CC-4725,C01521-K2
CC-4726,C05192-K2
CC-4727,C09064-K1
CC-4728,C01924-K1
CC-4729,C11496-K2
CC-4730,C09165-K2
CC-4731,C11656-K1
CC-4732,C12623-K1
CC-4733,C04386-K1
CC-4734,C03411-K2
CC-4735,C03575-K2
CC-4736,C06541-K1
CC-4737,C02250-K2
CC-4738,C06903-K1
CC-4739,C05320-K1
CC-4740,C06940-K1
CC-4741,C03299-K2
CC-4742,C05636-K2
CC-4743,C11923-K2
CC-4744,C01966-K1
CC-4745,C12966-K1
CC-4746,C06515-K1
CC-4747,C02000-K2
CC-4748,C12446-K1
CC-4749,C09742-K2
CC-4750,C06768-K1
CC-4751,C06121-K2
CC-4752,C02910-K1
CC-4753,C02487-K1
CC-4754,C08918-K2
CC-4755,C06657-K1
CC-4756,C08597-K2
CC-4757,C03542-K1
CC-4758,C10127-K2
CC-4759,C03412-K1
CC-4760,C05551-K2
CC-4761,C00426-K2
CC-4762,C09241-K2
CC-4763,C02716-K2
CC-4764,C07648-K2
CC-4765,C13407-K1
CC-4766,C06663-K2
CC-4767,C07855-K1
CC-4768,C06744-K2
CC-4769,C10585-K2
CC-4770,C12397-K1
CC-4771,C12897-K1
CC-4772,C05381-K2
CC-4773,C11000-K2
CC-4774,C04034-K2
CC-4775,C03575-K2
CC-4776,C13001-K1
CC-4777,C06630-K2
CC-4778,C10492-K1
CC-4779,C09735-K1
CC-4780,C06464-K1
CC-4781,C07196-K2
CC-4782,C01119-K2
CC-4783,C01983-K1
CC-4784,C09791-K1
CC-4785,C07547-K1
CC-4786,C12094-K2
CC-4787,C09933-K2
CC-4788,C10837-K2
CC-4789,C05770-K1
CC-4790,C00406-K1
CC-4791,C07847-K2
CC-4792,C11041-K1
CC-4793,C00405-K1
CC-4794,C07212-K2
CC-4795,C09165-K2
CC-4796,C11709-K2
CC-4797,C00329-K2
CC-4798,C02740-K1
CC-4799,C02618-K2
CC-4800,C04597-K2
CC-4801,C12028-K2
CC-4802,C03095-K2
CC-4803,C11464-K2
CC-4804,C01155-K2
CC-4805,C12744-K1
CC-4806,C06437-K1
CC-4807,C06962-K2
CC-4808,C10193-K2
CC-4809,C08842-K2
CC-4810,C13273-K1
CC-4811,C08269-K1
CC-4812,C12680-K1
CC-4813,C04863-K1
CC-4814,C05739-K2
CC-4815,C03773-K1
CC-4816,C07646-K2
CC-4817,C11539-K2
CC-4818,C11090-K1
CC-4819,C13171-K2
CC-4820,C04108-K2
CC-4821,C12199-K1
CC-4822,C01521-K2
CC-4823,C02851-K2
CC-4824,C07867-K2
CC-4825,C01525-K2
CC-4826,C00854-K2
CC-4827,C03786-K1
CC-4828,C02309-K2
CC-4829,C04248-K2
CC-4830,C03449-K1
CC-4831,C11444-K1
CC-4832,C11509-K2
CC-4833,C11783-K2
CC-4834,C09470-K1
CC-4835,C01116-K2
CC-4836,C11951-K1
CC-4837,C13364-K1
CC-4838,C12885-K1
CC-4839,C07096-K2
CC-4840,C02147-K2
CC-4841,C09354-K1
CC-4842,C09301-K2
CC-4843,C06438-K1
CC-4844,C06962-K2
CC-4845,C07638-K1
CC-4846,C11844-K2
CC-4847,C10955-K2
CC-4848,C11294-K2
CC-4849,C06630-K2
CC-4850,C05307-K2
CC-4851,C03019-K2
CC-4852,C05690-K1
CC-4853,C05320-K1
CC-4854,C00952-K1
CC-4855,C11847-K2
CC-4856,C00294-K2
CC-4857,C09364-K1
CC-4858,C09071-K1
CC-4859,C12982-K1
CC-4860,C01138-K2
CC-4861,C09981-K2
CC-4862,C11461-K1
CC-4863,C07602-K1
CC-4864,C08945-K2
CC-4865,C05423-K1
CC-4866,C12267-K2
CC-4867,C10935-K1
CC-4868,C02321-K2
CC-4869,C07729-K1
CC-4870,C12797-K1
CC-4871,C13147-K1
CC-4872,C08143-K1
CC-4873,C07256-K2
CC-4874,C04352-K1
CC-4875,C07944-K1
CC-4876,C11224-K1
CC-4877,C03218-K2
CC-4878,C08489-K2
CC-4879,C11597-K2
CC-4880,C04597-K2
CC-4881,C07690-K1
CC-4882,C07241-K1
CC-4883,C01719-K1
CC-4884,C08918-K2
CC-4885,C02968-K1
CC-4886,C06744-K2
CC-4887,C10127-K2
CC-4888,C05509-K1
CC-4889,C00780-K1
CC-4890,C12975-K2
CC-4891,C03299-K2
CC-4892,C00329-K2
CC-4893,C07870-K2
CC-4894,C12967-K1
CC-4895,C02231-K1
CC-4896,C12018-K1
CC-4897,C09165-K2
CC-4898,C06898-K1
CC-4899,C10957-K2
CC-4900,C07919-K2
CC-4901,C09800-K2
CC-4902,C00854-K2
CC-4903,C07212-K2
CC-4904,C06224-K2
CC-4905,C00373-K1
CC-4906,C12094-K2
CC-4907,C04505-K1
CC-4908,C01727-K2
CC-4909,C01855-K2
CC-4910,C06464-K1
CC-4911,C07518-K2
CC-4912,C05704-K2
CC-4913,C09742-K2
CC-4914,C02502-K2
CC-4915,C10285-K1
CC-4916,C07612-K1
CC-4917,C06663-K2
CC-4918,C03727-K1
CC-4919,C10957-K2
CC-4920,C01155-K2
CC-4921,C12166-K2
CC-4922,C06598-K1
CC-4923,C10852-K1
CC-4924,C01924-K1
CC-4925,C05731-K1
CC-4926,C12005-K1
CC-4927,C05245-K2
CC-4928,C08741-K1
CC-4929,C07508-K2
CC-4930,C03066-K1
CC-4931,C11011-K1
CC-4932,C03992-K2
CC-4933,C09241-K2
CC-4934,C06840-K1
CC-4935,C00768-K2
CC-4936,C00294-K2
CC-4937,C10837-K2
CC-4938,C01909-K2
CC-4939,C13058-K2
CC-4940,C03738-K2
CC-4941,C13364-K1
CC-4942,C02354-K2
CC-4943,C11444-K1
CC-4944,C02147-K2
CC-4945,C04346-K2
CC-4946,C02702-K2
CC-4947,C09445-K1
CC-4948,C06903-K1
CC-4949,C12961-K2
CC-4950,C04034-K2
CC-4951,C11847-K2
CC-4952,C10193-K2
CC-4953,C06630-K2
CC-4954,C01063-K2
CC-4955,C06299-K1
CC-4956,C01521-K2
CC-4957,C08623-K2
CC-4958,C02181-K2
CC-4959,C04812-K1
CC-4960,C13048-K1
CC-4961,C11019-K2
CC-4962,C07073-K1
CC-4963,C09454-K1
CC-4964,C00750-K2
CC-4965,C08334-K1
CC-4966,C03933-K1
CC-4967,C07902-K1
CC-4968,C00768-K2
CC-4969,C01434-K1
CC-4970,C02536-K1
CC-4971,C00885-K1
CC-4972,C11919-K2
CC-4973,C03218-K2
CC-4974,C10683-K1
CC-4975,C01765-K1
CC-4976,C01966-K1
CC-4977,C08391-K2
CC-4978,C10496-K1
CC-4979,C01002-K1
CC-4980,C12966-K1
CC-4981,C09939-K1
CC-4982,C05031-K2
CC-4983,C01890-K1
CC-4984,C11597-K2
CC-4985,C13447-K1
CC-4986,C01799-K2
CC-4987,C07220-K1
CC-4988,C03277-K1
CC-4989,C05766-K1
CC-4990,C07858-K2
CC-4991,C05307-K2
CC-4992,C06940-K1
CC-4993,C09206-K2
CC-4994,C08905-K1
CC-4995,C02515-K2
CC-4996,C05625-K2
CC-4997,C11031-K2
CC-4998,C01982-K2
CC-4999,C03598-K2
CC-5000,C08597-K2
CC-5001,C00227-K1
CC-5002,C00942-K2
CC-5003,C12517-K2
CC-5004,C03080-K2
CC-5005,C02456-K1
CC-5006,C01562-K1
CC-5007,C00969-K2
CC-5008,C01801-K1
CC-5009,C03019-K2
CC-5010,C13171-K2
CC-5011,C00509-K1
CC-5012,C02147-K2
CC-5013,C03851-K2
CC-5014,C00426-K2
CC-5015,C07204-K1
CC-5016,C10866-K1
CC-5017,C09855-K2
CC-5018,C02089-K1
CC-5019,C06403-K2
CC-5020,C05560-K2
CC-5021,C12942-K2
CC-5022,C13076-K1
CC-5023,C02341-K1
CC-5024,C05551-K2
CC-5025,C09876-K1
CC-5026,C07987-K2
CC-5027,C11509-K2
CC-5028,C06426-K1
CC-5029,C09657-K2
CC-5030,C07171-K2
CC-5031,C12681-K1
CC-5032,C11539-K2
CC-5033,C12645-K1
CC-5034,C13036-K1
CC-5035,C09998-K1
CC-5036,C08338-K1
CC-5037,C01104-K2
CC-5038,C12258-K2
CC-5039,C08847-K1
CC-5040,C04034-K2
CC-5041,C01119-K2
CC-5042,C03095-K2
CC-5043,C04644-K1
CC-5044,C12987-K1
CC-5045,C10523-K1
CC-5046,C07518-K2
CC-5047,C08833-K1
CC-5048,C09170-K1
CC-5049,C05530-K2
CC-5050,C07686-K1
CC-5051,C11201-K1
CC-5052,C04861-K2
CC-5053,C09283-K1
CC-5054,C02716-K2
CC-5055,C11945-K2
CC-5056,C08913-K2
CC-5057,C10837-K2
CC-5058,C07612-K1
CC-5059,C07729-K1
CC-5060,C11522-K2
CC-5061,C09165-K2
CC-5062,C02263-K1
CC-5063,C11031-K2
CC-5064,C02782-K2
CC-5065,C13060-K1
CC-5066,C06084-K2
CC-5067,C11762-K1
CC-5068,C09918-K1
CC-5069,C00170-K1
CC-5070,C13349-K2
CC-5071,C07185-K2
CC-5072,C04352-K1
CC-5073,C06906-K1
CC-5074,C09735-K1
CC-5075,C04597-K2
CC-5076,C06840-K1
CC-5077,C05690-K1
CC-5078,C01393-K1
CC-5079,C01525-K2
CC-5080,C13172-K1
CC-5081,C09500-K1
CC-5082,C10585-K2
CC-5083,C01654-K1
CC-5084,C09873-K1
CC-5085,C02545-K2
CC-5086,C10016-K2
CC-5087,C08348-K1
CC-5088,C04386-K1
CC-5089,C09363-K2
CC-5090,C07867-K2
CC-5091,C07212-K2
CC-5092,C09933-K2
CC-5093,C11595-K1
CC-5094,C12897-K1
CC-5095,C08610-K1
CC-5096,C03345-K2
CC-5097,C10127-K2
CC-5098,C09981-K2
CC-5099,C02147-K2
CC-5100,C09883-K1
CC-5101,C04196-K2
CC-5102,C06899-K1
CC-5103,C10890-K1
CC-5104,C01521-K2
CC-5105,C11309-K1
CC-5106,C04965-K2
CC-5107,C11227-K2
CC-5108,C01982-K2
CC-5109,C12028-K2
CC-5110,C00978-K1
CC-5111,C05704-K2
CC-5112,C10843-K1
CC-5113,C06658-K1
CC-5114,C07523-K1
CC-5115,C03394-K2
CC-5116,C02231-K1
CC-5117,C11743-K2
CC-5118,C06630-K2
CC-5119,C03278-K2
CC-5120,C12193-K1
CC-5121,C05245-K2
CC-5122,C00294-K2
CC-5123,C12982-K1
CC-5124,C03040-K2
CC-5125,C11859-K1
CC-5126,C05192-K2
CC-5127,C04828-K2
CC-5128,C06962-K2
CC-5129,C04844-K1
CC-5130,C11844-K2
CC-5131,C03341-K2
CC-5132,C08540-K1
CC-5133,C02573-K2
CC-5134,C04903-K1
CC-5135,C05125-K1
CC-5136,C00849-K1
CC-5137,C07149-K2
CC-5138,C03019-K2
CC-5139,C01155-K2
CC-5140,C11847-K2
CC-5141,C11335-K1
CC-5142,C11844-K2
CC-5143,C10644-K1
CC-5144,C04248-K2
CC-5145,C12797-K1
CC-5146,C10760-K2
CC-5147,C00450-K1
CC-5148,C01618-K2
CC-5149,C03786-K1
CC-5150,C05560-K2
CC-5151,C07847-K2
CC-5152,C02250-K2
CC-5153,C02502-K2
CC-5154,C04285-K1
CC-5155,C04108-K2
CC-5156,C07858-K2
CC-5157,C09246-K1
CC-5158,C08269-K1
CC-5159,C08945-K2
CC-5160,C01333-K2
CC-5161,C11730-K1
CC-5162,C08269-K1
CC-5163,C07513-K1
CC-5164,C07360-K1
CC-5165,C09073-K1
CC-5166,C11104-K1
CC-5167,C09206-K2
CC-5168,C07981-K1
CC-5169,C01026-K1
CC-5170,C05551-K2
CC-5171,C04597-K2
CC-5172,C04230-K1
CC-5173,C09026-K1
CC-5174,C12646-K1
CC-5175,C07936-K2
CC-5176,C02147-K2
CC-5177,C03676-K2
CC-5178,C12991-K1
CC-5179,C02393-K2
CC-5180,C11275-K1
CC-5181,C11204-K1
CC-5182,C01935-K1
CC-5183,C06903-K1
CC-5184,C10344-K2
CC-5185,C09354-K1
CC-5186,C13465-K1
CC-5187,C08962-K2
CC-5188,C00071-K1
CC-5189,C11543-K2
CC-5190,C09241-K2
CC-5191,C09251-K1
CC-5192,C03575-K2
CC-5193,C05903-K1
CC-5194,C04571-K2
CC-5195,C11709-K2
CC-5196,C09170-K1
CC-5197,C00583-K1
CC-5198,C12028-K2
CC-5199,C09868-K1
CC-5200,C07750-K2
CC-5201,C01254-K1
CC-5202,C06663-K2
CC-5203,C06026-K2
CC-5204,C06084-K2
CC-5205,C10270-K1
CC-5206,C13521-K1
CC-5207,C02897-K1
CC-5208,C07391-K1
CC-5209,C12987-K1
CC-5210,C00405-K1
CC-5211,C07944-K1
CC-5212,C12111-K1
CC-5213,C08450-K2
CC-5214,C03549-K1
CC-5215,C11597-K2
CC-5216,C11249-K1
CC-5217,C02180-K1
CC-5218,C09800-K2
CC-5219,C06464-K1
CC-5220,C13058-K2
CC-5221,C11309-K1
CC-5222,C01154-K1
CC-5223,C03218-K2
CC-5224,C10936-K1
CC-5225,C12397-K1
CC-5226,C00426-K2
CC-5227,C09735-K1
CC-5228,C10052-K1
CC-5229,C12418-K1
CC-5230,C07212-K2
CC-5231,C03237-K1
CC-5232,C12961-K2
CC-5233,C12785-K2
CC-5234,C01109-K2
CC-5235,C09939-K1
CC-5236,C07605-K1
CC-5237,C02116-K1
CC-5238,C09287-K1
CC-5239,C10957-K2
CC-5240,C13086-K2
CC-5241,C06658-K1
CC-5242,C06991-K1
CC-5243,C01138-K2
CC-5244,C08597-K2
CC-5245,C05029-K1
CC-5246,C05902-K1
CC-5247,C05636-K2
CC-5248,C06224-K2
CC-5249,C04446-K1
CC-5250,C00942-K2
CC-5251,C05268-K1
CC-5252,C00992-K1
CC-5253,C09171-K1
CC-5254,C03856-K1
CC-5255,C02782-K2
CC-5256,C02910-K1
CC-5257,C04984-K2
CC-5258,C05289-K2
CC-5259,C04105-K2
CC-5260,C11031-K2
CC-5261,C12690-K2
CC-5262,C12972-K1
CC-5263,C07741-K2
CC-5264,C00094-K3
CC-5265,C06598-K1
CC-5266,C06630-K2
CC-5267,C11844-K2
CC-5268,C08355-K1
CC-5269,C02000-K2
CC-5270,C01744-K2
CC-5271,C03779-K1
CC-5272,C07204-K1
CC-5273,C02618-K2
CC-5274,C09354-K1
CC-5275,C06190-K1
CC-5276,C09246-K1
CC-5277,C11787-K1
CC-5278,C12966-K1
CC-5279,C10507-K2
CC-5280,C00768-K2
CC-5281,C01812-K1
CC-5282,C05996-K1
CC-5283,C13227-K1
CC-5284,C00942-K2
CC-5285,C11444-K1
CC-5286,C13147-K1
CC-5287,C09900-K1
CC-5288,C04386-K1
CC-5289,C05611-K1
CC-5290,C06851-K1
CC-5291,C06130-K1
CC-5292,C07862-K1
CC-5293,C00329-K2
CC-5294,C06708-K2
CC-5295,C05664-K1
CC-5296,C08755-K2
CC-5297,C03575-K2
CC-5298,C04849-K1
CC-5299,C06469-K1
CC-5300,C02147-K2
CC-5301,C05530-K2
CC-5302,C06906-K1
CC-5303,C06818-K1
CC-5304,C07220-K1
CC-5305,C05560-K2
CC-5306,C01002-K1
CC-5307,C11750-K1
CC-5308,C13354-K2
CC-5309,C07711-K1
CC-5310,C08628-K1
CC-5311,C09657-K2
CC-5312,C08635-K1
CC-5313,C01116-K2
CC-5314,C04346-K2
CC-5315,C13349-K2
CC-5316,C03218-K2
CC-5317,C03851-K2
CC-5318,C06940-K1
CC-5319,C00728-K2
CC-5320,C06903-K1
CC-5321,C10760-K2
CC-5322,C12028-K2
CC-5323,C02502-K2
CC-5324,C09657-K2
CC-5325,C13052-K1
CC-5326,C10320-K1
CC-5327,C08761-K1
CC-5328,C08391-K2
CC-5329,C07194-K1
CC-5330,C03437-K1
CC-5331,C02147-K2
CC-5332,C01521-K2
CC-5333,C11642-K1
CC-5334,C07973-K1
CC-5335,C11522-K2
CC-5336,C00834-K2
CC-5337,C05704-K2
CC-5338,C05961-K1
CC-5339,C07562-K2
CC-5340,C12092-K1
CC-5341,C05423-K1
CC-5342,C11496-K2
CC-5343,C02321-K2
CC-5344,C09642-K1
CC-5345,C02975-K1
CC-5346,C04261-K1
CC-5347,C03095-K2
CC-5348,C09663-K1
CC-5349,C04046-K2
CC-5350,C05678-K1
CC-5351,C08989-K2
CC-5352,C09354-K1
CC-5353,C08450-K2
CC-5354,C12961-K2
CC-5355,C11709-K2
CC-5356,C09500-K1
CC-5357,C06598-K1
CC-5358,C12336-K1
CC-5359,C09149-K1
CC-5360,C09165-K2
CC-5361,C00557-K1
CC-5362,C02008-K1
CC-5363,C00854-K2
CC-5364,C04965-K2
CC-5365,C00989-K1
CC-5366,C13447-K1
CC-5367,C01755-K2
CC-5368,C09708-K1
CC-5369,C12966-K1
CC-5370,C05381-K2
CC-5371,C09221-K2
CC-5372,C11625-K2
CC-5373,C10139-K1
CC-5374,C07632-K1
CC-5375,C05793-K1
CC-5376,C06886-K1
CC-5377,C05248-K1
CC-5378,C05081-K1
CC-5379,C06220-K1
